timestamp,open,high,low,close,volume,trades,hfz_score,fbi_score,dtm_score,sda_score,mtv_score,type,score,regime,confidence,session,alert
,0.0,0.0,0.0,0.0,0,0,,,,,,,,,,,
,0.0,0.0,0.0,0.0,0,0,,,,,,,,,,,
